ppm intensity peak
0.740516767 0.0635261 1
0.74106652 0.061144559 1
0.741616273 0.082619368 1
0.742166025 0.065575352 1
0.742715778 0.051407556 1
0.743265531 0.053144579 1
0.743815283 0.048569549 1
0.744365036 0.068749567 1
0.744914788 0.070733599 1
0.745464541 0.075757802 1
0.746014294 0.087267041 1
0.746564046 0.102817044 1
0.747113799 0.115390532 1
0.747663551 0.083390897 1
0.748213304 0.054917785 1
0.748763057 0.056799875 1
0.749312809 0.068513082 1
0.749862562 0.071962512 1
0.750412314 0.060593761 1
0.750962067 0.084702741 1
0.75151182 0.054698519 1
0.752061572 0.07885655 1
0.752611325 0.061592965 1
0.753161078 0.068323849 1
0.75371083 0.05779953 1
0.754260583 0.057147583 1
0.754810335 0.061320822 1
0.755360088 0.086314992 1
0.755909841 0.073009377 1
0.756459593 0.084582016 1
0.757009346 0.075542839 1
0.757559098 0.120904787 1
0.758108851 0.14356442 1
0.758658604 0.13275621 1
0.759208356 0.100705128 1
0.759758109 0.095705539 1
0.760307861 0.076682127 1
0.760857614 0.10219345 1
0.761407367 0.103784608 1
0.761957119 0.074212762 1
0.762506872 0.071441142 1
0.763056625 0.081174545 1
0.763606377 0.074924433 1
0.76415613 0.069002085 1
0.764705882 0.049014892 1
0.765255635 0.070179045 1
0.765805388 0.066682768 1
0.76635514 0.062166871 1
0.766904893 0.069999059 1
0.767454645 0.074576708 1
0.768004398 0.056917593 1
0.768554151 0.049139636 1
0.769103903 0.060592616 1
0.769653656 0.057702271 1
0.770203408 0.062113567 1
0.770753161 0.062113567 1
0.771302914 0.063811846 1
0.771852666 0.072502425 1
0.772402419 0.100880913 1
0.772952172 0.076322228 1
0.773501924 0.064719235 1
0.774051677 0.094993904 1
0.774601429 0.078105529 1
0.775151182 0.076953017 1
0.775700935 0.075729441 1
0.776250687 0.075327773 1
0.77680044 0.069780676 1
0.777350192 0.086010442 1
0.777899945 0.069297111 1
0.778449698 0.085429707 1
0.77899945 0.139275681 1
0.779549203 0.104584516 1
0.780098955 0.129286991 1
0.780648708 0.119865926 1
0.781198461 0.069718592 1
0.781748213 0.093033158 1
0.782297966 0.074553971 1
0.782847719 0.061179446 1
0.783397471 0.062468919 1
0.783947224 0.049544769 1
0.784496976 0.046330025 1
0.785046729 0.054878228 1
0.785596482 0.054878228 1
0.786146234 0.054878228 1
0.786695987 0.054878228 1
0.787245739 0.064396796 1
0.787795492 0.070713216 1
0.788345245 0.038495952 1
0.788894997 0.047940192 1
0.78944475 0.028310829 1
0.789994502 0.028310829 1
0.790544255 0.064313929 1
0.791094008 0.07823988 1
0.79164376 0.090312172 1
0.792193513 0.086377682 1
0.792743266 0.110087822 1
0.793293018 0.070500414 1
0.793842771 0.065354084 1
0.794392523 0.065354084 1
0.794942276 0.065354084 1
0.795492029 0.065354084 1
0.796041781 0.085832583 1
0.796591534 0.095145083 1
0.797141286 0.101188995 1
0.797691039 0.079444807 1
0.798240792 0.074914737 1
0.798790544 0.074914737 1
0.799340297 0.084754072 1
0.799890049 0.075232353 1
0.800439802 0.083038711 1
0.800989555 0.086305181 1
0.801539307 0.082472398 1
0.80208906 0.072777128 1
0.802638813 0.099327149 1
0.803188565 0.076040046 1
0.803738318 0.060747421 1
0.80428807 0.077712542 1
0.804837823 0.109485493 1
0.805387576 0.102261468 1
0.805937328 0.078521203 1
0.806487081 0.078521203 1
0.807036833 0.078521203 1
0.807586586 0.080260128 1
0.808136339 0.071259591 1
0.808686091 0.05758989 1
0.809235844 0.043554167 1
0.809785596 0.083483388 1
0.810335349 0.084021869 1
0.810885102 0.085998877 1
0.811434854 0.072564822 1
0.811984607 0.091501973 1
0.81253436 0.049228019 1
0.813084112 0.07198983 1
0.813633865 0.09666325 1
0.814183617 0.099515917 1
0.81473337 0.106637722 1
0.815283123 0.065830972 1
0.815832875 0.099477904 1
0.816382628 0.119118202 1
0.81693238 0.087617841 1
0.817482133 0.110489443 1
0.818031886 0.090288492 1
0.818581638 0.114626653 1
0.819131391 0.106184841 1
0.819681143 0.117883643 1
0.820230896 0.091210012 1
0.820780649 0.092828988 1
0.821330401 0.082524658 1
0.821880154 0.089315105 1
0.822429907 0.083859813 1
0.822979659 0.086641732 1
0.823529412 0.094179514 1
0.824079164 0.080935305 1
0.824628917 0.078985332 1
0.82517867 0.061145061 1
0.825728422 0.089988015 1
0.826278175 0.092008867 1
0.826827927 0.091057042 1
0.82737768 0.085028101 1
0.827927433 0.070893555 1
0.828477185 0.076302462 1
0.829026938 0.076302462 1
0.82957669 0.081412733 1
0.830126443 0.081360992 1
0.830676196 0.094189364 1
0.831225948 0.109499879 1
0.831775701 0.108606889 1
0.832325454 0.165934809 1
0.832875206 0.156102611 1
0.833424959 0.136606014 1
0.833974711 0.136606014 1
0.834524464 0.136606014 1
0.835074217 0.136606014 1
0.835623969 0.136606014 1
0.836173722 0.136606014 1
0.836723474 0.136606014 1
0.837273227 0.175761605 1
0.83782298 0.175761605 1
0.838372732 0.175761605 1
0.838922485 0.175761605 1
0.839472237 0.15242035 1
0.84002199 0.135999232 1
0.840571743 0.118918509 1
0.841121495 0.137960536 1
0.841671248 0.133064727 1
0.842221001 0.119797468 1
0.842770753 0.175213788 1
0.843320506 0.131499332 1
0.843870258 0.131499332 1
0.844420011 0.134916001 1
0.844969764 0.169120333 1
0.845519516 0.148929075 1
0.846069269 0.166595023 1
0.846619021 0.123421724 1
0.847168774 0.167994214 1
0.847718527 0.167994214 1
0.848268279 0.178111361 1
0.848818032 0.179881177 1
0.849367784 0.207072701 1
0.849917537 0.211611139 1
0.85046729 0.248676586 1
0.851017042 0.261967349 1
0.851566795 0.216746003 1
0.852116548 0.193664619 1
0.8526663 0.173687481 1
0.853216053 0.164837034 1
0.853765805 0.159629593 1
0.854315558 0.183212966 1
0.854865311 0.166821985 1
0.855415063 0.160868066 1
0.855964816 0.195397885 1
0.856514568 0.180033125 1
0.857064321 0.174905702 1
0.857614074 0.223594675 1
0.858163826 0.267514655 1
0.858713579 0.263778401 1
0.859263332 0.235987831 1
0.859813084 0.235987831 1
0.860362837 0.235987831 1
0.860912589 0.235987831 1
0.861462342 0.290194307 1
0.862012095 0.308614339 1
0.862561847 0.335540045 1
0.8631116 0.298907426 1
0.863661352 0.275387482 1
0.864211105 0.22890509 1
0.864760858 0.220550365 1
0.86531061 0.238309582 1
0.865860363 0.241243011 1
0.866410115 0.245819162 1
0.866959868 0.253529192 1
0.867509621 0.277498406 1
0.868059373 0.251740659 1
0.868609126 0.272404923 1
0.869158879 0.296773364 1
0.869708631 0.288120724 1
0.870258384 0.304787938 1
0.870808136 0.305800436 1
0.871357889 0.286226582 1
0.871907642 0.286226582 1
0.872457394 0.292550852 1
0.873007147 0.350145026 1
0.873556899 0.300094252 1
0.874106652 0.28411414 1
0.874656405 0.326264745 1
0.875206157 0.370392391 1
0.87575591 0.377296446 1
0.876305662 0.360814151 1
0.876855415 0.355815602 1
0.877405168 0.34880237 1
0.87795492 0.340194548 1
0.878504673 0.353736568 1
0.879054426 0.403982332 1
0.879604178 0.448418058 1
0.880153931 0.415485525 1
0.880703683 0.384237333 1
0.881253436 0.469759186 1
0.881803189 0.553895918 1
0.882352941 0.558414787 1
0.882902694 0.461146166 1
0.883452446 0.41367562 1
0.884002199 0.40557548 1
0.884551952 0.418140955 1
0.885101704 0.451221966 1
0.885651457 0.455844926 1
0.886201209 0.452639545 1
0.886750962 0.4843754 1
0.887300715 0.565617062 1
0.887850467 0.607636199 1
0.88840022 0.621461982 1
0.888949973 0.561175026 1
0.889499725 0.504780886 1
0.890049478 0.490026288 1
0.89059923 0.472737014 1
0.891148983 0.433677519 1
0.891698736 0.384462448 1
0.892248488 0.384462448 1
0.892798241 0.388924962 1
0.893347993 0.421506786 1
0.893897746 0.499684711 1
0.894447499 0.652997715 1
0.894997251 0.685211812 1
0.895547004 0.523681512 1
0.896096756 0.432910051 1
0.896646509 0.401425958 1
0.897196262 0.516419424 1
0.897746014 0.581202396 1
0.898295767 0.62696802 1
0.89884552 0.545138505 1
0.899395272 0.478787304 1
0.899945025 0.456059569 1
0.900494777 0.422866528 1
0.90104453 0.430389181 1
0.901594283 0.429672337 1
0.902144035 0.405568534 1
0.902693788 0.387946002 1
0.90324354 0.387946002 1
0.903793293 0.396080457 1
0.904343046 0.400717557 1
0.904892798 0.447721985 1
0.905442551 0.450968328 1
0.905992303 0.421336412 1
0.906542056 0.450384631 1
0.907091809 0.501469226 1
0.907641561 0.5020469 1
0.908191314 0.422701828 1
0.908741067 0.375447624 1
0.909290819 0.389189869 1
0.909840572 0.359572911 1
0.910390324 0.398585899 1
0.910940077 0.410985346 1
0.91148983 0.403787539 1
0.912039582 0.392946047 1
0.912589335 0.390292561 1
0.913139087 0.373299789 1
0.91368884 0.368190535 1
0.914238593 0.367935598 1
0.914788345 0.410630488 1
0.915338098 0.448051817 1
0.91588785 0.453430549 1
0.916437603 0.445663835 1
0.916987356 0.432831934 1
0.917537108 0.413596782 1
0.918086861 0.348458378 1
0.918636614 0.305578965 1
0.919186366 0.305578965 1
0.919736119 0.31419519 1
0.920285871 0.343416294 1
0.920835624 0.325204 1
0.921385377 0.377399672 1
0.921935129 0.439909276 1
0.922484882 0.465063605 1
0.923034634 0.452067876 1
0.923584387 0.446002856 1
0.92413414 0.448669341 1
0.924683892 0.423016653 1
0.925233645 0.422653815 1
0.925783397 0.39594993 1
0.92633315 0.381176741 1
0.926882903 0.372009945 1
0.927432655 0.34630242 1
0.927982408 0.378812569 1
0.928532161 0.365216053 1
0.929081913 0.365687196 1
0.929631666 0.366994602 1
0.930181418 0.398542453 1
0.930731171 0.414877293 1
0.931280924 0.414397314 1
0.931830676 0.403277317 1
0.932380429 0.463530992 1
0.932930181 0.475874959 1
0.933479934 0.52756354 1
0.934029687 0.583197231 1
0.934579439 0.700550557 1
0.935129192 0.686745932 1
0.935678944 0.728377979 1
0.936228697 0.627720276 1
0.93677845 0.481546333 1
0.937328202 0.394992683 1
0.937877955 0.372901062 1
0.938427708 0.37209212 1
0.93897746 0.377687241 1
0.939527213 0.360202373 1
0.940076965 0.339512098 1
0.940626718 0.338255581 1
0.941176471 0.364061971 1
0.941726223 0.364061971 1
0.942275976 0.402468385 1
0.942825728 0.440290418 1
0.943375481 0.429825996 1
0.943925234 0.402847902 1
0.944474986 0.39688981 1
0.945024739 0.419180651 1
0.945574491 0.435037381 1
0.946124244 0.430104925 1
0.946673997 0.44130857 1
0.947223749 0.459224111 1
0.947773502 0.439372098 1
0.948323255 0.337902801 1
0.948873007 0.314650639 1
0.94942276 0.306023868 1
0.949972512 0.323395131 1
0.950522265 0.32928312 1
0.951072018 0.333670447 1
0.95162177 0.309159988 1
0.952171523 0.313210027 1
0.952721275 0.393521858 1
0.953271028 0.449871278 1
0.953820781 0.477467236 1
0.954370533 0.496377041 1
0.954920286 0.422950032 1
0.955470038 0.368312816 1
0.956019791 0.325002966 1
0.956569544 0.316956777 1
0.957119296 0.309016136 1
0.957669049 0.259731168 1
0.958218802 0.254678753 1
0.958768554 0.254678753 1
0.959318307 0.262887432 1
0.959868059 0.282831706 1
0.960417812 0.266165891 1
0.960967565 0.283146706 1
0.961517317 0.289406332 1
0.96206707 0.278381067 1
0.962616822 0.294647932 1
0.963166575 0.33428765 1
0.963716328 0.369444637 1
0.96426608 0.422124275 1
0.964815833 0.481545071 1
0.965365585 0.486505648 1
0.965915338 0.425975581 1
0.966465091 0.35715027 1
0.967014843 0.302134928 1
0.967564596 0.239698968 1
0.968114349 0.217320841 1
0.968664101 0.247355271 1
0.969213854 0.247355271 1
0.969763606 0.235635898 1
0.970313359 0.236493658 1
0.970863112 0.264140549 1
0.971412864 0.301588736 1
0.971962617 0.285313159 1
0.972512369 0.278315552 1
0.973062122 0.244522593 1
0.973611875 0.266191002 1
0.974161627 0.264149415 1
0.97471138 0.280277829 1
0.975261132 0.330297929 1
0.975810885 0.32990659 1
0.976360638 0.262048999 1
0.97691039 0.240614129 1
0.977460143 0.209819386 1
0.978009896 0.214548195 1
0.978559648 0.213719028 1
0.979109401 0.20238506 1
0.979659153 0.167472355 1
0.980208906 0.167472355 1
0.980758659 0.207399124 1
0.981308411 0.22300582 1
0.981858164 0.228914748 1
0.982407916 0.223671518 1
0.982957669 0.274195271 1
0.983507422 0.321577227 1
0.984057174 0.338699013 1
0.984606927 0.292754614 1
0.985156679 0.235962903 1
0.985706432 0.217826088 1
0.986256185 0.217826088 1
0.986805937 0.243747012 1
0.98735569 0.243747012 1
0.987905443 0.253555273 1
0.988455195 0.292141416 1
0.989004948 0.381836602 1
0.9895547 0.406773986 1
0.990104453 0.341815256 1
0.990654206 0.222532543 1
0.991203958 0.158126628 1
0.991753711 0.155495758 1
0.992303463 0.136710359 1
0.992853216 0.136710359 1
0.993402969 0.177586881 1
0.993952721 0.200903466 1
0.994502474 0.18448223 1
0.995052226 0.163115552 1
0.995601979 0.163598796 1
0.996151732 0.177051903 1
0.996701484 0.201126334 1
0.997251237 0.215069964 1
0.99780099 0.188096624 1
0.998350742 0.218127786 1
0.998900495 0.214862125 1
0.999450247 0.237547675 1
1 0.265797434 1
1.000549753 0.328277284 1
1.001099505 0.407575537 1
1.001649258 0.367560666 1
1.00219901 0.228756862 1
1.002748763 0.168540001 1
1.003298516 0.165783139 1
1.003848268 0.129165447 1
1.004398021 0.164531803 1
1.004947774 0.200397214 1
1.005497526 0.207637005 1
1.006047279 0.21880302 1
1.006597031 0.240923262 1
1.007146784 0.249070182 1
1.007696537 0.201443786 1
1.008246289 0.179930366 1
1.008796042 0.166195744 1
1.009345794 0.156504123 1
1.009895547 0.178163335 1
1.0104453 0.16295716 1
1.010995052 0.16295716 1
1.011544805 0.16295716 1
1.012094557 0.171291798 1
1.01264431 0.148049955 1
1.013194063 0.12969136 1
1.013743815 0.106428178 1
1.014293568 0.106428178 1
1.014843321 0.106428178 1
1.015393073 0.106428178 1
1.015942826 0.142581254 1
1.016492578 0.142581254 1
1.017042331 0.130907301 1
1.017592084 0.161523148 1
1.018141836 0.192550081 1
1.018691589 0.208181349 1
1.019241341 0.238361647 1
1.019791094 0.217123102 1
1.020340847 0.207654051 1
1.020890599 0.182551552 1
1.021440352 0.162289855 1
1.021990104 0.174254718 1
1.022539857 0.190667061 1
1.02308961 0.1538036 1
1.023639362 0.135136196 1
1.024189115 0.152458983 1
1.024738868 0.116040707 1
1.02528862 0.137999559 1
1.025838373 0.151426871 1
1.026388125 0.145279171 1
1.026937878 0.127094354 1
1.027487631 0.127094354 1
1.028037383 0.136365271 1
1.028587136 0.136365271 1
1.029136888 0.161642728 1
1.029686641 0.149766954 1
1.030236394 0.188668311 1
1.030786146 0.167765658 1
1.031335899 0.17163934 1
1.031885651 0.164016503 1
1.032435404 0.243195253 1
1.032985157 0.246054926 1
1.033534909 0.279761639 1
1.034084662 0.311310904 1
1.034634415 0.300227914 1
1.035184167 0.271570934 1
1.03573392 0.226971575 1
1.036283672 0.224019869 1
1.036833425 0.218825159 1
1.037383178 0.214689711 1
1.03793293 0.196710169 1
1.038482683 0.196710169 1
1.039032435 0.260771428 1
1.039582188 0.332653529 1
1.040131941 0.422901778 1
1.040681693 0.376029617 1
1.041231446 0.286233881 1
1.041781198 0.220917964 1
1.042330951 0.176243058 1
1.042880704 0.179166066 1
1.043430456 0.175188846 1
1.043980209 0.214893986 1
1.044529962 0.214893986 1
1.045079714 0.214893986 1
1.045629467 0.207127468 1
1.046179219 0.248895141 1
1.046728972 0.257812168 1
1.047278725 0.254124361 1
1.047828477 0.231312046 1
1.04837823 0.231312046 1
1.048927982 0.231312046 1
1.049477735 0.242790938 1
1.050027488 0.287589634 1
1.05057724 0.303773389 1
1.051126993 0.359101126 1
1.051676745 0.428735267 1
1.052226498 0.472710728 1
1.052776251 0.385340656 1
1.053326003 0.281226105 1
1.053875756 0.242647965 1
1.054425509 0.245056928 1
1.054975261 0.19760338 1
1.055525014 0.158351609 1
1.056074766 0.173193311 1
1.056624519 0.160488112 1
1.057174272 0.163087996 1
1.057724024 0.165096859 1
1.058273777 0.185648002 1
1.058823529 0.186960293 1
1.059373282 0.189567481 1
1.059923035 0.211362861 1
1.060472787 0.232508242 1
1.06102254 0.239399748 1
1.061572292 0.29401633 1
1.062122045 0.291982513 1
1.062671798 0.27779189 1
1.06322155 0.273847637 1
1.063771303 0.305655503 1
1.064321056 0.305655503 1
1.064870808 0.263450073 1
1.065420561 0.256797286 1
1.065970313 0.244286871 1
1.066520066 0.297186601 1
1.067069819 0.370075586 1
1.067619571 0.51346356 1
1.068169324 0.897937724 1
1.068719076 1.088534 1
1.069268829 0.612466124 1
1.069818582 0.341606586 1
1.070368334 0.269887716 1
1.070918087 0.222278923 1
1.071467839 0.239765445 1
1.072017592 0.217280035 1
1.072567345 0.255074075 1
1.073117097 0.230446586 1
1.07366685 0.24595419 1
1.074216603 0.267645589 1
1.074766355 0.236945475 1
1.075316108 0.238893609 1
1.07586586 0.233386061 1
1.076415613 0.205188868 1
1.076965366 0.237816901 1
1.077515118 0.273132363 1
1.078064871 0.258177325 1
1.078614623 0.327156978 1
1.079164376 0.415339522 1
1.079714129 0.694023421 1
1.080263881 1.076719606 1
1.080813634 0.855497436 1
1.081363386 0.426665721 1
1.081913139 0.262862523 1
1.082462892 0.214157052 1
1.083012644 0.220470909 1
1.083562397 0.284147919 1
1.08411215 0.319039939 1
1.084661902 0.346008707 1
1.085211655 0.285370387 1
1.085761407 0.268269619 1
1.08631116 0.260185788 1
1.086860913 0.228816379 1
1.087410665 0.217132527 1
1.087960418 0.200705049 1
1.08851017 0.195807308 1
1.089059923 0.177441066 1
1.089609676 0.163840483 1
1.090159428 0.196285405 1
1.090709181 0.17132171 1
1.091258933 0.22104092 1
1.091808686 0.22104092 1
1.092358439 0.239179188 1
1.092908191 0.209032019 1
1.093457944 0.200056686 1
1.094007697 0.189368799 1
1.094557449 0.176587112 1
1.095107202 0.204288412 1
1.095656954 0.230939896 1
1.096206707 0.293552182 1
1.09675646 0.305145004 1
1.097306212 0.28554862 1
1.097855965 0.229421247 1
1.098405717 0.2161231 1
1.09895547 0.2161231 1
1.099505223 0.230879989 1
1.100054975 0.236955839 1
1.100604728 0.220981153 1
1.10115448 0.212761679 1
1.101704233 0.288809872 1
1.102253986 0.44704153 1
1.102803738 0.680499738 1
1.103353491 0.752597134 1
1.103903244 0.520996193 1
1.104452996 0.395823787 1
1.105002749 0.41129291 1
1.105552501 0.399749586 1
1.106102254 0.328245134 1
1.106652007 0.272420928 1
1.107201759 0.21279753 1
1.107751512 0.212736881 1
1.108301264 0.217507058 1
1.108851017 0.226976742 1
1.10940077 0.257513671 1
1.109950522 0.267065758 1
1.110500275 0.287260374 1
1.111050027 0.267304666 1
1.11159978 0.248294385 1
1.112149533 0.288131103 1
1.112699285 0.377051904 1
1.113249038 0.5673598 1
1.113798791 0.780744664 1
1.114348543 0.67151021 1
1.114898296 0.417322043 1
1.115448048 0.303805602 1
1.115997801 0.262000959 1
1.116547554 0.29002179 1
1.117097306 0.306202563 1
1.117647059 0.297772683 1
1.118196811 0.252713448 1
1.118746564 0.199070017 1
1.119296317 0.206305008 1
1.119846069 0.206796772 1
1.120395822 0.267673287 1
1.120945574 0.320712228 1
1.121495327 0.31377878 1
1.12204508 0.266279702 1
1.122594832 0.24401896 1
1.123144585 0.241182292 1
1.123694338 0.199526422 1
1.12424409 0.206241942 1
1.124793843 0.186366079 1
1.125343595 0.175635032 1
1.125893348 0.188898662 1
1.126443101 0.188898662 1
1.126992853 0.270652905 1
1.127542606 0.356801525 1
1.128092358 0.310986175 1
1.128642111 0.236196172 1
1.129191864 0.199107784 1
1.129741616 0.213067436 1
1.130291369 0.212642979 1
1.130841121 0.188203072 1
1.131390874 0.183731135 1
1.131940627 0.19025921 1
1.132490379 0.20426527 1
1.133040132 0.201957419 1
1.133589885 0.209933583 1
1.134139637 0.242566289 1
1.13468939 0.253978324 1
1.135239142 0.235370722 1
1.135788895 0.259176962 1
1.136338648 0.266952452 1
1.1368884 0.301569412 1
1.137438153 0.409185652 1
1.137987905 0.538400329 1
1.138537658 0.738327942 1
1.139087411 0.957338039 1
1.139637163 0.875470289 1
1.140186916 0.77505373 1
1.140736668 0.898950032 1
1.141286421 1.285753471 1
1.141836174 2.43674497 1
1.142385926 3.446501302 1
1.142935679 2.114812703 1
1.143485432 1.005901031 1
1.144035184 0.592227683 1
1.144584937 0.420998011 1
1.145134689 0.34375194 1
1.145684442 0.334778831 1
1.146234195 0.349588984 1
1.146783947 0.347368837 1
1.1473337 0.362805771 1
1.147883452 0.392316935 1
1.148433205 0.465773235 1
1.148982958 0.513470092 1
1.14953271 0.473672452 1
1.150082463 0.504281577 1
1.150632216 0.585615696 1
1.151181968 0.732828416 1
1.151731721 0.970886511 1
1.152281473 1.720588942 1
1.152831226 3.195385625 1
1.153380979 3.050499058 1
1.153930731 1.470043753 1
1.154480484 0.805708543 1
1.155030236 0.670968718 1
1.155579989 0.674729697 1
1.156129742 0.71508696 1
